WKT,nama,deskripsi
"POLYGON ((106.8184608 -6.3053024, 106.8178171 -6.3053024, 106.8170661 -6.3051744, 106.8164009 -6.3051104, 106.8162078 -6.3051744, 106.8161649 -6.305409, 106.8162722 -6.3058143, 106.8166799 -6.3065394, 106.8169588 -6.3070513, 106.816873 -6.3074778, 106.8166799 -6.3078404, 106.8164009 -6.308011, 106.8160361 -6.308075, 106.8158645 -6.3083949, 106.815843 -6.3087788, 106.8158215 -6.309248, 106.8157357 -6.3095466, 106.815843 -6.3099945, 106.816079 -6.3103357, 106.8163365 -6.310677, 106.8167657 -6.3105703, 106.8171948 -6.3105277, 106.8175167 -6.3104424, 106.8176454 -6.3106983, 106.8177098 -6.3110396, 106.8176884 -6.3115088, 106.8176454 -6.3119566, 106.8175811 -6.3124472, 106.8176454 -6.3130444, 106.8177742 -6.3147506, 106.8174523 -6.3150278, 106.8171519 -6.3151984, 106.816873 -6.3151984, 106.8164224 -6.3152198, 106.8164438 -6.3155823, 106.816358 -6.3159875, 106.8166369 -6.3162008, 106.8170446 -6.3162008, 106.8174094 -6.3162221, 106.8176454 -6.3162221, 106.8179459 -6.3161582, 106.8182463 -6.3162648, 106.8185038 -6.3164567, 106.8187827 -6.3164781, 106.8189758 -6.3167127, 106.8191689 -6.316862, 106.8190617 -6.3172459, 106.8204135 -6.3173312, 106.8206495 -6.3174591, 106.8216795 -6.3175018, 106.8222374 -6.3174805, 106.8227953 -6.3173525, 106.8233746 -6.3173312, 106.8237609 -6.3173738, 106.8237609 -6.3176084, 106.8238038 -6.3178004, 106.8248123 -6.317779, 106.8247909 -6.3173738, 106.8248981 -6.3170539, 106.824984 -6.3165421, 106.8250913 -6.3160729, 106.8257135 -6.3116154, 106.8257779 -6.3113168, 106.825971 -6.3111675, 106.8264431 -6.3114448, 106.8266148 -6.3111675, 106.8267864 -6.3106343, 106.8268722 -6.3099945, 106.8269581 -6.309504, 106.827001 -6.3086935, 106.8248123 -6.3085442, 106.8245763 -6.3084163, 106.8245119 -6.3081603, 106.8246192 -6.3063261, 106.8239755 -6.3063475, 106.8236321 -6.3063475, 106.8232674 -6.3063688, 106.8229884 -6.3064114, 106.822688 -6.3065394, 106.8224091 -6.3066887, 106.8219155 -6.306646, 106.8209928 -6.3065607, 106.8205851 -6.3064968, 106.8204671 -6.3060702, 106.8201667 -6.3056863, 106.8196088 -6.3057716, 106.8189651 -6.3056863, 106.8184608 -6.3053024))",Polygon Kompleks Kebun Binatang Ragunan
,
